"AGE","SEX","TNM_N_cat","TNM_T_cat","rectum_cea_cat","no_metastasis","metastasis","risk_level"
7,"1","N0","T4","Positive/elevated",0.761,0.239,"LOW"
8,"1","N0","T4","Positive/elevated",0.761,0.239,"LOW"
9,"1","N0","T4","Positive/elevated",0.761,0.239,"LOW"
10,"1","N0","T4","Positive/elevated",0.761,0.239,"LOW"
11,"1","N0","T4","Positive/elevated",0.761,0.239,"LOW"
12,"1","N0","T4","Positive/elevated",0.761,0.239,"LOW"
13,"1","N0","T4","Positive/elevated",0.761,0.239,"LOW"
14,"1","N0","T4","Positive/elevated",0.761,0.239,"LOW"
15,"1","N0","T4","Positive/elevated",0.761,0.239,"LOW"
16,"1","N0","T4","Positive/elevated",0.761,0.239,"LOW"
17,"1","N0","T4","Positive/elevated",0.761,0.239,"LOW"
18,"1","N0","T4","Positive/elevated",0.761,0.239,"LOW"
19,"1","N0","T4","Positive/elevated",0.7645,0.2355,"LOW"
20,"1","N0","T4","Positive/elevated",0.7619,0.2381,"LOW"
21,"1","N0","T4","Positive/elevated",0.7599,0.2401,"LOW"
22,"1","N0","T4","Positive/elevated",0.7576,0.2424,"LOW"
23,"1","N0","T4","Positive/elevated",0.7452,0.2548,"LOW"
24,"1","N0","T4","Positive/elevated",0.7365,0.2635,"LOW"
25,"1","N0","T4","Positive/elevated",0.7354,0.2646,"LOW"
26,"1","N0","T4","Positive/elevated",0.7326,0.2674,"LOW"
27,"1","N0","T4","Positive/elevated",0.7495,0.2505,"LOW"
28,"1","N0","T4","Positive/elevated",0.7513,0.2487,"LOW"
29,"1","N0","T4","Positive/elevated",0.76,0.24,"LOW"
30,"1","N0","T4","Positive/elevated",0.7459,0.2541,"LOW"
31,"1","N0","T4","Positive/elevated",0.7328,0.2672,"LOW"
32,"1","N0","T4","Positive/elevated",0.692,0.308,"LOW"
33,"1","N0","T4","Positive/elevated",0.7356,0.2644,"LOW"
34,"1","N0","T4","Positive/elevated",0.7447,0.2553,"LOW"
35,"1","N0","T4","Positive/elevated",0.7278,0.2722,"LOW"
36,"1","N0","T4","Positive/elevated",0.6929,0.3071,"LOW"
37,"1","N0","T4","Positive/elevated",0.7166,0.2834,"LOW"
38,"1","N0","T4","Positive/elevated",0.7024,0.2976,"LOW"
39,"1","N0","T4","Positive/elevated",0.6779,0.3221,"LOW"
40,"1","N0","T4","Positive/elevated",0.674,0.326,"LOW"
41,"1","N0","T4","Positive/elevated",0.6723,0.3277,"LOW"
42,"1","N0","T4","Positive/elevated",0.6762,0.3238,"LOW"
43,"1","N0","T4","Positive/elevated",0.6777,0.3223,"LOW"
44,"1","N0","T4","Positive/elevated",0.695,0.305,"LOW"
45,"1","N0","T4","Positive/elevated",0.6884,0.3116,"LOW"
46,"1","N0","T4","Positive/elevated",0.6978,0.3022,"LOW"
47,"1","N0","T4","Positive/elevated",0.6844,0.3156,"LOW"
48,"1","N0","T4","Positive/elevated",0.6584,0.3416,"LOW"
49,"1","N0","T4","Positive/elevated",0.6511,0.3489,"LOW"
50,"1","N0","T4","Positive/elevated",0.6663,0.3337,"LOW"
51,"1","N0","T4","Positive/elevated",0.6562,0.3438,"LOW"
52,"1","N0","T4","Positive/elevated",0.6582,0.3418,"LOW"
53,"1","N0","T4","Positive/elevated",0.6637,0.3363,"LOW"
54,"1","N0","T4","Positive/elevated",0.6593,0.3407,"LOW"
55,"1","N0","T4","Positive/elevated",0.6476,0.3524,"LOW"
56,"1","N0","T4","Positive/elevated",0.6448,0.3552,"LOW"
57,"1","N0","T4","Positive/elevated",0.6411,0.3589,"LOW"
58,"1","N0","T4","Positive/elevated",0.6467,0.3533,"LOW"
59,"1","N0","T4","Positive/elevated",0.6485,0.3515,"LOW"
60,"1","N0","T4","Positive/elevated",0.6463,0.3537,"LOW"
61,"1","N0","T4","Positive/elevated",0.6417,0.3583,"LOW"
62,"1","N0","T4","Positive/elevated",0.6338,0.3662,"LOW"
63,"1","N0","T4","Positive/elevated",0.6411,0.3589,"LOW"
64,"1","N0","T4","Positive/elevated",0.6481,0.3519,"LOW"
65,"1","N0","T4","Positive/elevated",0.6501,0.3499,"LOW"
66,"1","N0","T4","Positive/elevated",0.6561,0.3439,"LOW"
67,"1","N0","T4","Positive/elevated",0.6553,0.3447,"LOW"
68,"1","N0","T4","Positive/elevated",0.6483,0.3517,"LOW"
69,"1","N0","T4","Positive/elevated",0.6571,0.3429,"LOW"
70,"1","N0","T4","Positive/elevated",0.6576,0.3424,"LOW"
71,"1","N0","T4","Positive/elevated",0.6751,0.3249,"LOW"
72,"1","N0","T4","Positive/elevated",0.6702,0.3298,"LOW"
73,"1","N0","T4","Positive/elevated",0.6622,0.3378,"LOW"
74,"1","N0","T4","Positive/elevated",0.6521,0.3479,"LOW"
75,"1","N0","T4","Positive/elevated",0.6596,0.3404,"LOW"
76,"1","N0","T4","Positive/elevated",0.6683,0.3317,"LOW"
77,"1","N0","T4","Positive/elevated",0.693,0.307,"LOW"
78,"1","N0","T4","Positive/elevated",0.6739,0.3261,"LOW"
79,"1","N0","T4","Positive/elevated",0.7083,0.2917,"LOW"
80,"1","N0","T4","Positive/elevated",0.6869,0.3131,"LOW"
81,"1","N0","T4","Positive/elevated",0.7197,0.2803,"LOW"
82,"1","N0","T4","Positive/elevated",0.7213,0.2787,"LOW"
83,"1","N0","T4","Positive/elevated",0.7182,0.2818,"LOW"
84,"1","N0","T4","Positive/elevated",0.7439,0.2561,"LOW"
85,"1","N0","T4","Positive/elevated",0.7156,0.2844,"LOW"
86,"1","N0","T4","Positive/elevated",0.7293,0.2707,"LOW"
87,"1","N0","T4","Positive/elevated",0.7183,0.2817,"LOW"
88,"1","N0","T4","Positive/elevated",0.7349,0.2651,"LOW"
89,"1","N0","T4","Positive/elevated",0.7094,0.2906,"LOW"
90,"1","N0","T4","Positive/elevated",0.7131,0.2869,"LOW"
91,"1","N0","T4","Positive/elevated",0.7131,0.2869,"LOW"
92,"1","N0","T4","Positive/elevated",0.7131,0.2869,"LOW"
93,"1","N0","T4","Positive/elevated",0.7131,0.2869,"LOW"
94,"1","N0","T4","Positive/elevated",0.7131,0.2869,"LOW"
95,"1","N0","T4","Positive/elevated",0.7131,0.2869,"LOW"
96,"1","N0","T4","Positive/elevated",0.7131,0.2869,"LOW"
97,"1","N0","T4","Positive/elevated",0.7131,0.2869,"LOW"
98,"1","N0","T4","Positive/elevated",0.7131,0.2869,"LOW"
99,"1","N0","T4","Positive/elevated",0.7131,0.2869,"LOW"
0,"2","N0","T4","Positive/elevated",0.5943,0.4057,"LOW"
1,"2","N0","T4","Positive/elevated",0.5943,0.4057,"LOW"
2,"2","N0","T4","Positive/elevated",0.5943,0.4057,"LOW"
3,"2","N0","T4","Positive/elevated",0.5943,0.4057,"LOW"
4,"2","N0","T4","Positive/elevated",0.5943,0.4057,"LOW"
5,"2","N0","T4","Positive/elevated",0.5943,0.4057,"LOW"
6,"2","N0","T4","Positive/elevated",0.5943,0.4057,"LOW"
7,"2","N0","T4","Positive/elevated",0.5943,0.4057,"LOW"
8,"2","N0","T4","Positive/elevated",0.5943,0.4057,"LOW"
9,"2","N0","T4","Positive/elevated",0.5943,0.4057,"LOW"
10,"2","N0","T4","Positive/elevated",0.5943,0.4057,"LOW"
11,"2","N0","T4","Positive/elevated",0.5943,0.4057,"LOW"
12,"2","N0","T4","Positive/elevated",0.5943,0.4057,"LOW"
13,"2","N0","T4","Positive/elevated",0.5943,0.4057,"LOW"
14,"2","N0","T4","Positive/elevated",0.5943,0.4057,"LOW"
15,"2","N0","T4","Positive/elevated",0.5943,0.4057,"LOW"
16,"2","N0","T4","Positive/elevated",0.5963,0.4037,"LOW"
17,"2","N0","T4","Positive/elevated",0.5963,0.4037,"LOW"
18,"2","N0","T4","Positive/elevated",0.6011,0.3989,"LOW"
19,"2","N0","T4","Positive/elevated",0.606,0.394,"LOW"
20,"2","N0","T4","Positive/elevated",0.6074,0.3926,"LOW"
21,"2","N0","T4","Positive/elevated",0.6038,0.3962,"LOW"
22,"2","N0","T4","Positive/elevated",0.5993,0.4007,"LOW"
23,"2","N0","T4","Positive/elevated",0.5647,0.4353,"LOW"
24,"2","N0","T4","Positive/elevated",0.5308,0.4692,"LOW"
25,"2","N0","T4","Positive/elevated",0.5053,0.4947,"LOW"
26,"2","N0","T4","Positive/elevated",0.4701,0.5299,"HIGH"
27,"2","N0","T4","Positive/elevated",0.493,0.507,"HIGH"
28,"2","N0","T4","Positive/elevated",0.4898,0.5102,"HIGH"
29,"2","N0","T4","Positive/elevated",0.5022,0.4978,"LOW"
30,"2","N0","T4","Positive/elevated",0.5225,0.4775,"LOW"
31,"2","N0","T4","Positive/elevated",0.5377,0.4623,"LOW"
32,"2","N0","T4","Positive/elevated",0.5425,0.4575,"LOW"
33,"2","N0","T4","Positive/elevated",0.5513,0.4487,"LOW"
34,"2","N0","T4","Positive/elevated",0.6168,0.3832,"LOW"
35,"2","N0","T4","Positive/elevated",0.606,0.394,"LOW"
36,"2","N0","T4","Positive/elevated",0.5938,0.4062,"LOW"
37,"2","N0","T4","Positive/elevated",0.5775,0.4225,"LOW"
38,"2","N0","T4","Positive/elevated",0.6025,0.3975,"LOW"
39,"2","N0","T4","Positive/elevated",0.6249,0.3751,"LOW"
40,"2","N0","T4","Positive/elevated",0.6435,0.3565,"LOW"
41,"2","N0","T4","Positive/elevated",0.6258,0.3742,"LOW"
42,"2","N0","T4","Positive/elevated",0.6391,0.3609,"LOW"
43,"2","N0","T4","Positive/elevated",0.6296,0.3704,"LOW"
44,"2","N0","T4","Positive/elevated",0.6506,0.3494,"LOW"
45,"2","N0","T4","Positive/elevated",0.6323,0.3677,"LOW"
46,"2","N0","T4","Positive/elevated",0.6531,0.3469,"LOW"
47,"2","N0","T4","Positive/elevated",0.6787,0.3213,"LOW"
48,"2","N0","T4","Positive/elevated",0.674,0.326,"LOW"
49,"2","N0","T4","Positive/elevated",0.6674,0.3326,"LOW"
50,"2","N0","T4","Positive/elevated",0.675,0.325,"LOW"
51,"2","N0","T4","Positive/elevated",0.6557,0.3443,"LOW"
52,"2","N0","T4","Positive/elevated",0.6585,0.3415,"LOW"
53,"2","N0","T4","Positive/elevated",0.6653,0.3347,"LOW"
54,"2","N0","T4","Positive/elevated",0.6651,0.3349,"LOW"
55,"2","N0","T4","Positive/elevated",0.6562,0.3438,"LOW"
56,"2","N0","T4","Positive/elevated",0.6679,0.3321,"LOW"
57,"2","N0","T4","Positive/elevated",0.6757,0.3243,"LOW"
58,"2","N0","T4","Positive/elevated",0.6775,0.3225,"LOW"
59,"2","N0","T4","Positive/elevated",0.6687,0.3313,"LOW"
60,"2","N0","T4","Positive/elevated",0.6927,0.3073,"LOW"
61,"2","N0","T4","Positive/elevated",0.6633,0.3367,"LOW"
62,"2","N0","T4","Positive/elevated",0.6713,0.3287,"LOW"
63,"2","N0","T4","Positive/elevated",0.6798,0.3202,"LOW"
64,"2","N0","T4","Positive/elevated",0.691,0.309,"LOW"
65,"2","N0","T4","Positive/elevated",0.6959,0.3041,"LOW"
66,"2","N0","T4","Positive/elevated",0.7009,0.2991,"LOW"
67,"2","N0","T4","Positive/elevated",0.7124,0.2876,"LOW"
68,"2","N0","T4","Positive/elevated",0.6913,0.3087,"LOW"
69,"2","N0","T4","Positive/elevated",0.6858,0.3142,"LOW"
70,"2","N0","T4","Positive/elevated",0.7118,0.2882,"LOW"
71,"2","N0","T4","Positive/elevated",0.7085,0.2915,"LOW"
72,"2","N0","T4","Positive/elevated",0.7123,0.2877,"LOW"
73,"2","N0","T4","Positive/elevated",0.7163,0.2837,"LOW"
74,"2","N0","T4","Positive/elevated",0.7353,0.2647,"LOW"
75,"2","N0","T4","Positive/elevated",0.7301,0.2699,"LOW"
76,"2","N0","T4","Positive/elevated",0.7228,0.2772,"LOW"
77,"2","N0","T4","Positive/elevated",0.7331,0.2669,"LOW"
78,"2","N0","T4","Positive/elevated",0.6946,0.3054,"LOW"
79,"2","N0","T4","Positive/elevated",0.7254,0.2746,"LOW"
80,"2","N0","T4","Positive/elevated",0.7237,0.2763,"LOW"
81,"2","N0","T4","Positive/elevated",0.7227,0.2773,"LOW"
82,"2","N0","T4","Positive/elevated",0.7171,0.2829,"LOW"
83,"2","N0","T4","Positive/elevated",0.707,0.293,"LOW"
84,"2","N0","T4","Positive/elevated",0.7243,0.2757,"LOW"
85,"2","N0","T4","Positive/elevated",0.7484,0.2516,"LOW"
86,"2","N0","T4","Positive/elevated",0.7417,0.2583,"LOW"
87,"2","N0","T4","Positive/elevated",0.7497,0.2503,"LOW"
88,"2","N0","T4","Positive/elevated",0.733,0.267,"LOW"
89,"2","N0","T4","Positive/elevated",0.769,0.231,"LOW"
90,"2","N0","T4","Positive/elevated",0.7315,0.2685,"LOW"
91,"2","N0","T4","Positive/elevated",0.7315,0.2685,"LOW"
92,"2","N0","T4","Positive/elevated",0.7315,0.2685,"LOW"
93,"2","N0","T4","Positive/elevated",0.7315,0.2685,"LOW"
94,"2","N0","T4","Positive/elevated",0.7315,0.2685,"LOW"
95,"2","N0","T4","Positive/elevated",0.7315,0.2685,"LOW"
96,"2","N0","T4","Positive/elevated",0.7315,0.2685,"LOW"
97,"2","N0","T4","Positive/elevated",0.7315,0.2685,"LOW"
98,"2","N0","T4","Positive/elevated",0.7315,0.2685,"LOW"
99,"2","N0","T4","Positive/elevated",0.7315,0.2685,"LOW"
0,"1","N1","T4","Positive/elevated",0.6705,0.3295,"LOW"
1,"1","N1","T4","Positive/elevated",0.6705,0.3295,"LOW"
2,"1","N1","T4","Positive/elevated",0.6705,0.3295,"LOW"
3,"1","N1","T4","Positive/elevated",0.6705,0.3295,"LOW"
4,"1","N1","T4","Positive/elevated",0.6705,0.3295,"LOW"
5,"1","N1","T4","Positive/elevated",0.6705,0.3295,"LOW"
6,"1","N1","T4","Positive/elevated",0.6705,0.3295,"LOW"
7,"1","N1","T4","Positive/elevated",0.6705,0.3295,"LOW"
8,"1","N1","T4","Positive/elevated",0.6705,0.3295,"LOW"
9,"1","N1","T4","Positive/elevated",0.6705,0.3295,"LOW"
10,"1","N1","T4","Positive/elevated",0.6705,0.3295,"LOW"
11,"1","N1","T4","Positive/elevated",0.6705,0.3295,"LOW"
12,"1","N1","T4","Positive/elevated",0.6705,0.3295,"LOW"
13,"1","N1","T4","Positive/elevated",0.6705,0.3295,"LOW"
14,"1","N1","T4","Positive/elevated",0.6705,0.3295,"LOW"
15,"1","N1","T4","Positive/elevated",0.6705,0.3295,"LOW"
16,"1","N1","T4","Positive/elevated",0.6705,0.3295,"LOW"
17,"1","N1","T4","Positive/elevated",0.6705,0.3295,"LOW"
18,"1","N1","T4","Positive/elevated",0.6705,0.3295,"LOW"
19,"1","N1","T4","Positive/elevated",0.6715,0.3285,"LOW"
20,"1","N1","T4","Positive/elevated",0.6735,0.3265,"LOW"
21,"1","N1","T4","Positive/elevated",0.6556,0.3444,"LOW"
22,"1","N1","T4","Positive/elevated",0.6386,0.3614,"LOW"
23,"1","N1","T4","Positive/elevated",0.6347,0.3653,"LOW"
24,"1","N1","T4","Positive/elevated",0.6216,0.3784,"LOW"
25,"1","N1","T4","Positive/elevated",0.6148,0.3852,"LOW"
26,"1","N1","T4","Positive/elevated",0.6179,0.3821,"LOW"
27,"1","N1","T4","Positive/elevated",0.6545,0.3455,"LOW"
28,"1","N1","T4","Positive/elevated",0.653,0.347,"LOW"
29,"1","N1","T4","Positive/elevated",0.6272,0.3728,"LOW"
30,"1","N1","T4","Positive/elevated",0.6194,0.3806,"LOW"
31,"1","N1","T4","Positive/elevated",0.5411,0.4589,"LOW"
32,"1","N1","T4","Positive/elevated",0.536,0.464,"LOW"
33,"1","N1","T4","Positive/elevated",0.5144,0.4856,"LOW"
34,"1","N1","T4","Positive/elevated",0.5676,0.4324,"LOW"
35,"1","N1","T4","Positive/elevated",0.5478,0.4522,"LOW"
36,"1","N1","T4","Positive/elevated",0.5417,0.4583,"LOW"
37,"1","N1","T4","Positive/elevated",0.5333,0.4667,"LOW"
38,"1","N1","T4","Positive/elevated",0.528,0.472,"LOW"
39,"1","N1","T4","Positive/elevated",0.5073,0.4927,"LOW"
40,"1","N1","T4","Positive/elevated",0.5185,0.4815,"LOW"
41,"1","N1","T4","Positive/elevated",0.5456,0.4544,"LOW"
42,"1","N1","T4","Positive/elevated",0.5182,0.4818,"LOW"
43,"1","N1","T4","Positive/elevated",0.5202,0.4798,"LOW"
44,"1","N1","T4","Positive/elevated",0.5421,0.4579,"LOW"
45,"1","N1","T4","Positive/elevated",0.5363,0.4637,"LOW"
46,"1","N1","T4","Positive/elevated",0.5379,0.4621,"LOW"
47,"1","N1","T4","Positive/elevated",0.532,0.468,"LOW"
48,"1","N1","T4","Positive/elevated",0.5498,0.4502,"LOW"
49,"1","N1","T4","Positive/elevated",0.564,0.436,"LOW"
50,"1","N1","T4","Positive/elevated",0.5685,0.4315,"LOW"
51,"1","N1","T4","Positive/elevated",0.5506,0.4494,"LOW"
52,"1","N1","T4","Positive/elevated",0.5508,0.4492,"LOW"
53,"1","N1","T4","Positive/elevated",0.5653,0.4347,"LOW"
54,"1","N1","T4","Positive/elevated",0.5798,0.4202,"LOW"
55,"1","N1","T4","Positive/elevated",0.5696,0.4304,"LOW"
56,"1","N1","T4","Positive/elevated",0.5692,0.4308,"LOW"
57,"1","N1","T4","Positive/elevated",0.5767,0.4233,"LOW"
58,"1","N1","T4","Positive/elevated",0.5751,0.4249,"LOW"
59,"1","N1","T4","Positive/elevated",0.5754,0.4246,"LOW"
60,"1","N1","T4","Positive/elevated",0.5674,0.4326,"LOW"
61,"1","N1","T4","Positive/elevated",0.5698,0.4302,"LOW"
62,"1","N1","T4","Positive/elevated",0.5691,0.4309,"LOW"
63,"1","N1","T4","Positive/elevated",0.575,0.425,"LOW"
64,"1","N1","T4","Positive/elevated",0.5736,0.4264,"LOW"
65,"1","N1","T4","Positive/elevated",0.5699,0.4301,"LOW"
66,"1","N1","T4","Positive/elevated",0.5817,0.4183,"LOW"
67,"1","N1","T4","Positive/elevated",0.6114,0.3886,"LOW"
68,"1","N1","T4","Positive/elevated",0.5898,0.4102,"LOW"
69,"1","N1","T4","Positive/elevated",0.5962,0.4038,"LOW"
70,"1","N1","T4","Positive/elevated",0.5909,0.4091,"LOW"
71,"1","N1","T4","Positive/elevated",0.5964,0.4036,"LOW"
72,"1","N1","T4","Positive/elevated",0.6121,0.3879,"LOW"
73,"1","N1","T4","Positive/elevated",0.6045,0.3955,"LOW"
74,"1","N1","T4","Positive/elevated",0.6009,0.3991,"LOW"
75,"1","N1","T4","Positive/elevated",0.6211,0.3789,"LOW"
76,"1","N1","T4","Positive/elevated",0.5953,0.4047,"LOW"
77,"1","N1","T4","Positive/elevated",0.6136,0.3864,"LOW"
78,"1","N1","T4","Positive/elevated",0.6079,0.3921,"LOW"
79,"1","N1","T4","Positive/elevated",0.6343,0.3657,"LOW"
80,"1","N1","T4","Positive/elevated",0.6217,0.3783,"LOW"
81,"1","N1","T4","Positive/elevated",0.6397,0.3603,"LOW"
82,"1","N1","T4","Positive/elevated",0.6723,0.3277,"LOW"
83,"1","N1","T4","Positive/elevated",0.6632,0.3368,"LOW"
84,"1","N1","T4","Positive/elevated",0.6876,0.3124,"LOW"
85,"1","N1","T4","Positive/elevated",0.6655,0.3345,"LOW"
86,"1","N1","T4","Positive/elevated",0.6426,0.3574,"LOW"
87,"1","N1","T4","Positive/elevated",0.6094,0.3906,"LOW"
88,"1","N1","T4","Positive/elevated",0.6402,0.3598,"LOW"
89,"1","N1","T4","Positive/elevated",0.6999,0.3001,"LOW"
90,"1","N1","T4","Positive/elevated",0.6832,0.3168,"LOW"
91,"1","N1","T4","Positive/elevated",0.6832,0.3168,"LOW"
92,"1","N1","T4","Positive/elevated",0.6832,0.3168,"LOW"
93,"1","N1","T4","Positive/elevated",0.6832,0.3168,"LOW"
94,"1","N1","T4","Positive/elevated",0.6832,0.3168,"LOW"
95,"1","N1","T4","Positive/elevated",0.6832,0.3168,"LOW"
96,"1","N1","T4","Positive/elevated",0.6832,0.3168,"LOW"
97,"1","N1","T4","Positive/elevated",0.6832,0.3168,"LOW"
98,"1","N1","T4","Positive/elevated",0.6832,0.3168,"LOW"
99,"1","N1","T4","Positive/elevated",0.6832,0.3168,"LOW"
0,"2","N1","T4","Positive/elevated",0.404,0.596,"HIGH"
1,"2","N1","T4","Positive/elevated",0.404,0.596,"HIGH"
2,"2","N1","T4","Positive/elevated",0.404,0.596,"HIGH"
3,"2","N1","T4","Positive/elevated",0.404,0.596,"HIGH"
4,"2","N1","T4","Positive/elevated",0.404,0.596,"HIGH"
5,"2","N1","T4","Positive/elevated",0.404,0.596,"HIGH"
6,"2","N1","T4","Positive/elevated",0.404,0.596,"HIGH"
7,"2","N1","T4","Positive/elevated",0.404,0.596,"HIGH"
8,"2","N1","T4","Positive/elevated",0.404,0.596,"HIGH"
9,"2","N1","T4","Positive/elevated",0.404,0.596,"HIGH"
10,"2","N1","T4","Positive/elevated",0.404,0.596,"HIGH"
11,"2","N1","T4","Positive/elevated",0.404,0.596,"HIGH"
12,"2","N1","T4","Positive/elevated",0.404,0.596,"HIGH"
13,"2","N1","T4","Positive/elevated",0.404,0.596,"HIGH"
14,"2","N1","T4","Positive/elevated",0.404,0.596,"HIGH"
15,"2","N1","T4","Positive/elevated",0.404,0.596,"HIGH"
16,"2","N1","T4","Positive/elevated",0.404,0.596,"HIGH"
17,"2","N1","T4","Positive/elevated",0.404,0.596,"HIGH"
18,"2","N1","T4","Positive/elevated",0.404,0.596,"HIGH"
19,"2","N1","T4","Positive/elevated",0.404,0.596,"HIGH"
20,"2","N1","T4","Positive/elevated",0.4065,0.5935,"HIGH"
21,"2","N1","T4","Positive/elevated",0.3911,0.6089,"HIGH"
22,"2","N1","T4","Positive/elevated",0.3709,0.6291,"HIGH"
23,"2","N1","T4","Positive/elevated",0.3711,0.6289,"HIGH"
24,"2","N1","T4","Positive/elevated",0.366,0.634,"HIGH"
25,"2","N1","T4","Positive/elevated",0.3733,0.6267,"HIGH"
26,"2","N1","T4","Positive/elevated",0.4053,0.5947,"HIGH"
27,"2","N1","T4","Positive/elevated",0.5236,0.4764,"LOW"
28,"2","N1","T4","Positive/elevated",0.4868,0.5132,"HIGH"
29,"2","N1","T4","Positive/elevated",0.4363,0.5637,"HIGH"
30,"2","N1","T4","Positive/elevated",0.431,0.569,"HIGH"
31,"2","N1","T4","Positive/elevated",0.4654,0.5346,"HIGH"
32,"2","N1","T4","Positive/elevated",0.4542,0.5458,"HIGH"
33,"2","N1","T4","Positive/elevated",0.4576,0.5424,"HIGH"
34,"2","N1","T4","Positive/elevated",0.4952,0.5048,"HIGH"
35,"2","N1","T4","Positive/elevated",0.4757,0.5243,"HIGH"
36,"2","N1","T4","Positive/elevated",0.5189,0.4811,"LOW"
37,"2","N1","T4","Positive/elevated",0.5735,0.4265,"LOW"
38,"2","N1","T4","Positive/elevated",0.5444,0.4556,"LOW"
39,"2","N1","T4","Positive/elevated",0.5792,0.4208,"LOW"
40,"2","N1","T4","Positive/elevated",0.5331,0.4669,"LOW"
41,"2","N1","T4","Positive/elevated",0.5609,0.4391,"LOW"
42,"2","N1","T4","Positive/elevated",0.5586,0.4414,"LOW"
43,"2","N1","T4","Positive/elevated",0.555,0.445,"LOW"
44,"2","N1","T4","Positive/elevated",0.587,0.413,"LOW"
45,"2","N1","T4","Positive/elevated",0.5958,0.4042,"LOW"
46,"2","N1","T4","Positive/elevated",0.5955,0.4045,"LOW"
47,"2","N1","T4","Positive/elevated",0.5755,0.4245,"LOW"
48,"2","N1","T4","Positive/elevated",0.5842,0.4158,"LOW"
49,"2","N1","T4","Positive/elevated",0.585,0.415,"LOW"
50,"2","N1","T4","Positive/elevated",0.5977,0.4023,"LOW"
51,"2","N1","T4","Positive/elevated",0.5843,0.4157,"LOW"
52,"2","N1","T4","Positive/elevated",0.5808,0.4192,"LOW"
53,"2","N1","T4","Positive/elevated",0.6017,0.3983,"LOW"
54,"2","N1","T4","Positive/elevated",0.5938,0.4062,"LOW"
55,"2","N1","T4","Positive/elevated",0.597,0.403,"LOW"
56,"2","N1","T4","Positive/elevated",0.5838,0.4162,"LOW"
57,"2","N1","T4","Positive/elevated",0.5971,0.4029,"LOW"
58,"2","N1","T4","Positive/elevated",0.6074,0.3926,"LOW"
59,"2","N1","T4","Positive/elevated",0.5817,0.4183,"LOW"
60,"2","N1","T4","Positive/elevated",0.5885,0.4115,"LOW"
61,"2","N1","T4","Positive/elevated",0.5988,0.4012,"LOW"
62,"2","N1","T4","Positive/elevated",0.6111,0.3889,"LOW"
63,"2","N1","T4","Positive/elevated",0.6035,0.3965,"LOW"
64,"2","N1","T4","Positive/elevated",0.5874,0.4126,"LOW"
65,"2","N1","T4","Positive/elevated",0.5925,0.4075,"LOW"
66,"2","N1","T4","Positive/elevated",0.59,0.41,"LOW"
67,"2","N1","T4","Positive/elevated",0.6151,0.3849,"LOW"
68,"2","N1","T4","Positive/elevated",0.6134,0.3866,"LOW"
69,"2","N1","T4","Positive/elevated",0.6056,0.3944,"LOW"
70,"2","N1","T4","Positive/elevated",0.6174,0.3826,"LOW"
71,"2","N1","T4","Positive/elevated",0.6214,0.3786,"LOW"
72,"2","N1","T4","Positive/elevated",0.6164,0.3836,"LOW"
73,"2","N1","T4","Positive/elevated",0.609,0.391,"LOW"
74,"2","N1","T4","Positive/elevated",0.6124,0.3876,"LOW"
75,"2","N1","T4","Positive/elevated",0.6156,0.3844,"LOW"
76,"2","N1","T4","Positive/elevated",0.6218,0.3782,"LOW"
77,"2","N1","T4","Positive/elevated",0.6203,0.3797,"LOW"
78,"2","N1","T4","Positive/elevated",0.6257,0.3743,"LOW"
79,"2","N1","T4","Positive/elevated",0.6258,0.3742,"LOW"
80,"2","N1","T4","Positive/elevated",0.6095,0.3905,"LOW"
81,"2","N1","T4","Positive/elevated",0.5591,0.4409,"LOW"
82,"2","N1","T4","Positive/elevated",0.539,0.461,"LOW"
83,"2","N1","T4","Positive/elevated",0.5959,0.4041,"LOW"
84,"2","N1","T4","Positive/elevated",0.6259,0.3741,"LOW"
85,"2","N1","T4","Positive/elevated",0.5864,0.4136,"LOW"
86,"2","N1","T4","Positive/elevated",0.6072,0.3928,"LOW"
87,"2","N1","T4","Positive/elevated",0.6287,0.3713,"LOW"
88,"2","N1","T4","Positive/elevated",0.5858,0.4142,"LOW"
89,"2","N1","T4","Positive/elevated",0.585,0.415,"LOW"
90,"2","N1","T4","Positive/elevated",0.5872,0.4128,"LOW"
91,"2","N1","T4","Positive/elevated",0.5872,0.4128,"LOW"
92,"2","N1","T4","Positive/elevated",0.5872,0.4128,"LOW"
